CycID	BH.Q	ADJ.P	PER	LAG	AMP
KLK1B8	1	1	0	0	0
KLK1B9	1	1	0	0	0
KLK4	1	1	0	0	0
KLK5	1	1	0	0	0
KLK6	1	0.15763918951419	24	10	0.955789165062044
KLK7	1	1	24	12	0.00833000072509
KLK8	1	1	28	18	0.253767188739009
KLK9	1	1	28	8	0.0191059898723215
KLKB1	1	0.558904371091871	20	4	0.0568253636778508
KLRA1	1	1	0	0	0
KLRA10	1	1	0	0	0
KLRA12	1	1	0	0	0
KLRA13-PS	1	1	0	0	0
KLRA14-PS	1	1	0	0	0
KLRA15	1	1	0	0	0
KLRA17	1	1	0	0	0
KLRA18	1	1	0	0	0
KLRA19	1	1	0	0	0
KLRA2	1	1	28	18	0.0619810913515162
KLRA21	1	1	0	0	0
KLRA22	1	1	0	0	0
KLRA23	1	1	0	0	0
KLRA3	1	1	0	0	0
KLRA4	1	1	0	0	0
KLRA5	1	1	0	0	0
KLRA6	1	1	0	0	0
KLRA7	1	1	0	0	0
KLRA8	1	1	0	0	0
KLRA9	1	1	24	10	0.00653734361342587
KLRB1	1	0.805264174482925	28	20	0.0332044616523141
KLRB1-PS1	1	1	0	0	0
KLRB1A	1	1	24	12	0.0121708633391391
KLRB1B	1	1	24	10	0.012156961619821
KLRB1C	1	0.558904371091871	28	8	0.0186040854790352
KLRB1F	1	0.558904371091871	20	8	0.0184685684644208
KLRC1	1	1	28	24	0.0181639468630857
KLRC2	1	1	0	0	0
KLRC3	1	1	0	0	0
KLRD1	1	1	28	0	0.0617339752091611
KLRE1	1	1	28	0	0.040646707491294
KLRG1	1	0.377646329365079	24	10	0.0809152896313484
KLRG2	1	1	28	22	0.0407322674118175
KLRI1	1	1	0	0	0
KLRI2	1	1	20	10	0.00344998105647698
KLRK1	1	0.377646329365079	28	4	0.00990573515395564
KMO	1	1	28	0	0.191130337165222
KMT2A	1	1	20	0	1.66396367748818
KMT2B	1	1	24	12	0.570251566988751
KMT2C	1	0.377646329365079	28	16	0.248965226587972
KMT2D	1	1	20	0	1.26594034142609
KMT2E	1	0.558904371091871	28	16	0.385977772044582
KNCN	1	1	20	18	0.0665176763275748
KNDC1	1	1	24	12	1.27954507589611
KNG1	1	0.377646329365079	20	0	1.07884130133769
KNG2	1	1	28	0	0.426668090346607
KNOP1	1	1	20	8	0.247070180414391
KNSTRN	1	1	28	18	0.0658203276199686
KNTC1	1	0.15763918951419	28	8	0.0328680909565037
KPNA1	1	0.247873827561328	24	18	1.89840493079058
KPNA2	1	0.805264174482925	24	10	0.651386766829047
KPNA3	1	1	28	6	0.984752258819445
KPNA4	1	0.0324589646464646	24	18	1.67925486163134
KPNA6	1	0.805264174482925	24	18	0.722521709016414
KPNA7	1	1	24	18	0.00561998570192131
KPNB1	1	1	28	4	1.16989049180362
KPRP	1	1	0	0	0
KPTN	1	1	20	8	0.553544401516263
KRAS	1	0.0572696458633959	24	18	1.19292449520076
KRBA1	1	1	28	20	0.789870094390527
KRCC1	1	0.558904371091871	24	6	0.744244029334463
KREMEN1	1	1	28	0	0.320153201783927
KREMEN2	1	1	20	6	0.0842722790750315
KRI1	1	1	20	8	0.79054538136656
KRIT1	1	0.377646329365079	24	18	0.203614933176572
KRR1	1	1	28	0	0.242765667883918
KRT1	1	0.805264174482925	28	4	0.647195391383564
KRT10	1	1	24	6	0.341260339202346
KRT12	1	1	28	22	0.155873911737981
KRT13	1	1	0	0	0
KRT14	1	1	20	10	0.0225464532715237
KRT15	1	0.558904371091871	28	2	0.290869435101258
KRT16	1	1	0	0	0
KRT17	1	1	28	10	0.163344141327827
KRT18	1	0.377646329365079	28	0	0.679538455555037
KRT19	1	1	28	18	0.131709598151103
KRT2	1	1	28	26	0.0333022545201522
KRT20	1	1	28	18	0.105866683776366
KRT222	1	0.377646329365079	28	10	1.10117739034181
KRT23	1	1	28	18	0.0220205072476771
KRT24	1	0.127242364117364	24	12	0.00876978578764898
KRT25	1	1	20	6	0.0743381359061417
KRT26	1	1	28	20	0.0385782257019585
KRT27	1	1	28	4	0.0227709243192113
KRT28	1	1	28	0	0.0576970849176976
KRT31	1	1	0	0	0
KRT32	1	1	0	0	0
KRT33A	1	1	28	16	0.00533099292821732
KRT33B	1	0.96845441017316	20	8	0.00760677190929241
KRT34	1	1	0	0	0
KRT35	1	1	0	0	0
KRT36	1	1	0	0	0
KRT39	1	1	0	0	0
KRT4	1	1	0	0	0
KRT40	1	1	0	0	0
KRT42	1	0.558904371091871	28	0	0.0316201181983876
KRT5	1	1	0	0	0
KRT6A	1	1	0	0	0
KRT6B	1	1	0	0	0
KRT7	1	0.0324589646464646	28	10	0.0168364069144165
KRT71	1	0.0572696458633959	24	8	0.0160453488806336
KRT72	1	1	0	0	0
KRT73	1	1	28	12	0.0974562850102548
KRT74	1	1	0	0	0
KRT75	1	1	0	0	0
KRT76	1	0.805264174482925	28	8	0.000596868833999564
KRT77	1	1	28	22	0.182507795758154
KRT78	1	0.0968455387205387	20	12	0.00656106704593468
KRT79	1	0.468275350228475	0	0	0
KRT8	0.986246877454297	0.0175406595719096	28	2	0.72361560320691
KRT80	1	1	20	16	0.0707886012859415
KRT81	1	1	20	12	0.00281011305911346
KRT82	1	1	0	0	0
KRT83	1	1	28	6	0.0245405297498088
KRT84	1	1	0	0	0
KRT85	1	1	20	14	0.0113969349671304
KRT86	1	0.805264174482925	24	12	0.00518370788899703
KRT9	1	0.15763918951419	28	22	0.748686074133879
KRTAP1-3	1	1	0	0	0
KRTAP1-4	1	1	0	0	0
KRTAP1-5	1	1	0	0	0
KRTAP10-10	1	1	28	14	0.00511826869193212
KRTAP10-4	1	1	0	0	0
KRTAP11-1	1	1	0	0	0
KRTAP12-1	1	1	0	0	0
KRTAP13	1	1	0	0	0
KRTAP13-1	1	1	0	0	0
KRTAP14	1	1	0	0	0
KRTAP15	1	1	0	0	0
KRTAP16-1	1	1	28	8	0.017020519842568
KRTAP16-3	1	1	0	0	0
KRTAP17-1	1	1	28	10	0.140666166195002
KRTAP19-1	1	1	0	0	0
KRTAP19-2	1	1	0	0	0
KRTAP19-3	1	1	0	0	0
KRTAP19-4	1	1	0	0	0
KRTAP19-5	1	1	0	0	0
KRTAP19-9B	1	1	0	0	0
KRTAP2-4	1	1	0	0	0
KRTAP20-2	1	1	0	0	0
KRTAP21-1	1	1	0	0	0
KRTAP22-2	1	1	0	0	0
KRTAP24-1	1	1	0	0	0
KRTAP26-1	1	1	0	0	0
KRTAP27-1	1	1	0	0	0
KRTAP3-1	1	1	0	0	0
KRTAP3-2	1	1	0	0	0
KRTAP3-3	1	1	0	0	0
KRTAP31-1	1	1	0	0	0
KRTAP31-2	1	1	0	0	0
KRTAP4-1	1	1	0	0	0
KRTAP4-13	1	1	0	0	0
KRTAP4-16	1	1	0	0	0
KRTAP4-2	1	1	0	0	0
KRTAP4-6	1	1	0	0	0
KRTAP4-7	1	1	0	0	0
KRTAP4-8	1	1	0	0	0
KRTAP4-9	1	1	0	0	0
KRTAP5-1	1	1	0	0	0
KRTAP5-2	1	0.805264174482925	28	0	0.011191661868552
KRTAP5-3	1	1	0	0	0
KRTAP5-4	1	1	28	20	0.0263682240024807
KRTAP5-5	1	1	20	14	0.0152580915457996
KRTAP6-1	1	1	0	0	0
KRTAP6-2	1	1	0	0	0
KRTAP6-5	1	1	0	0	0
KRTAP7-1	1	1	24	12	0.0218038497299215
KRTAP8-1	1	1	0	0	0
KRTAP9-1	1	1	0	0	0
KRTAP9-3	1	1	0	0	0
KRTAP9-5	1	1	0	0	0
KRTCAP2	1	1	20	10	5.80110403285444
KRTCAP3	1	0.805264174482925	28	22	0.347147710262505
KRTDAP	1	1	0	0	0
KSR1	1	1	28	20	0.662003975148564
KSR2	1	0.558904371091871	20	2	0.487634978441867
KTI12	1	1	20	8	0.450667435921434
KTN1	1	0.15763918951419	28	12	0.39110076067428
KXD1	1	0.0324589646464646	24	6	2.24082138958017
KY	1	1	28	20	0.112700800105856
KYNU	1	1	28	0	0.224974401649857
L1CAM	1	1	20	0	2.23686159160553
L1TD1	1	0.377646329365079	28	6	0.0113322346966518
L2HGDH	1	1	24	18	0.144783648981851
L3HYPDH	0.986246877454297	0.0175406595719096	20	10	0.273424050149214
L3MBTL1	1	1	28	20	0.845439848557025
L3MBTL2	1	1	28	0	0.689535177674062
L3MBTL3	1	0.0572696458633959	20	0	0.950606072355947
L3MBTL4	1	1	28	24	0.0321754798643315
L7RN6	1	0.15763918951419	24	10	1.86780488483474
LACC1	1	1	28	6	0.196269861486997
LACE1	1	1	20	4	0.425536860918064
LACTB	0.986246877454297	0.0175406595719096	20	12	0.336589898912609
LACTB2	1	1	28	0	0.782869737256779
LACTBL1	1	1	24	22	0.000663732851228565
LAD1	1	0.558904371091871	0	0	0
LAG3	1	0.805264174482925	28	0	0.338145533831219
LAGE3	1	0.558904371091871	24	8	1.25447814050305
LAIR1	1	0.805264174482925	24	0	0.152590107846151
LALBA	1	1	0	0	0
LAMA1	1	1	28	0	0.0968723915856899
LAMA2	1	1	20	0	0.166198377850086
LAMA3	1	0.247873827561328	20	0	0.0763604613003353
LAMA4	1	1	24	12	0.175316873346877
LAMA5	1	1	28	2	0.0772418699030843
LAMB1	1	1	28	20	0.171084485708085
LAMB2	1	1	28	18	0.823765257946704
LAMB3	1	0.805264174482925	20	4	0.164504150002363
LAMC1	1	0.377646329365079	28	12	0.192113841380573
LAMC2	1	1	20	14	0.0824550146473821
LAMC3	1	0.15763918951419	28	12	0.246678443257614
LAMP1	1	0.377646329365079	24	8	10.7975205487186
LAMP2	1	1	28	6	2.18379322767748
LAMP3	1	0.805264174482925	0	0	0
LAMP5	1	0.247873827561328	24	2	1.89460423184171
LAMTOR1	1	0.377646329365079	20	10	3.97987980723036
LAMTOR2	1	0.247873827561328	28	2	2.40842337439091
LAMTOR3	1	0.558904371091871	24	10	1.26241541412187
LAMTOR4	1	0.558904371091871	28	0	1.10980409307229
LAMTOR5	1	1	20	10	3.28896577133298
LANCL1	1	1	20	10	0.515339422128756
LANCL2	1	1	24	10	0.648416918348063
LANCL3	1	0.15763918951419	24	18	0.987255416824846
LAO1	1	0.468275350228475	24	16	0.0327679646362877
LAP3	1	0.0968455387205387	28	0	3.30427463314568
LAPTM4A	1	0.558904371091871	24	8	5.29881073083857
LAPTM4B	1	0.805264174482925	24	10	1.95281679760289
LAPTM5	1	1	20	8	1.3369267911894
LARGE	1	0.805264174482925	20	4	0.314096832203063
LARP1	1	1	24	18	0.953940080829241
LARP1B	1	1	28	6	0.575040447664336
LARP4	1	0.377646329365079	28	14	0.623150225289316
LARP4B	1	1	24	18	1.04959395065425
LARP6	1	0.558904371091871	24	8	1.07294615210294
LARP7	1	0.247873827561328	28	4	0.42234604156796
LARS	1	0.0968455387205387	28	6	1.10614835101355
LARS2	1	1	28	6	58.7119599253955
LAS1L	1	1	28	18	1.51412775055475
LASP1	1	1	24	22	2.98971818153484
LAT	1	1	20	8	0.105769032329884
LAT2	1	1	20	8	0.279095753641111
LATS1	1	1	24	18	0.340355242522426
LATS2	1	1	28	20	0.832165686507201
LAX1	1	0.377646329365079	24	0	0.0337819911158483
LAYN	1	1	28	6	0.14909169704623
LBH	1	0.0572696458633959	24	10	1.57306510076665
LBHD1	1	0.805264174482925	20	2	1.69705627484772e-10
LBP	1	1	28	6	1.10026522259408
LBR	1	1	28	14	0.27869553120296
LBX1	1	1	0	0	0
LBX2	1	1	20	12	0.0298011567144633
LCA5	1	1	20	16	0.118935360595578
LCA5L	1	1	20	10	0.10669039246577
LCAT	1	0.247873827561328	28	0	3.2137649651538
LCE1A1	1	1	0	0	0
LCE1A2	1	1	0	0	0
LCE1B	1	1	0	0	0
LCE1C	1	1	0	0	0
LCE1D	1	1	0	0	0
LCE1E	1	1	0	0	0
LCE1F	1	1	0	0	0
LCE1G	1	1	0	0	0
LCE1H	1	1	0	0	0
LCE1I	1	1	0	0	0
LCE1J	1	1	0	0	0
LCE1K	1	1	0	0	0
LCE1L	1	1	0	0	0
LCE1M	1	1	0	0	0
LCE3A	1	1	0	0	0
LCE3B	1	1	0	0	0
LCE3C	1	1	0	0	0
LCE3D	1	1	0	0	0
LCE3E	1	1	0	0	0
LCE3F	1	1	0	0	0
LCE6A	1	1	0	0	0
LCK	1	1	20	18	0.149524799949707
LCLAT1	1	1	28	10	0.381073986517054
LCMT1	1	1	28	8	2.47577529529893
LCMT2	1	0.0572696458633959	28	2	0.258344998040411
LCN10	1	1	0	0	0
LCN11	1	1	0	0	0
LCN12	1	1	0	0	0
LCN2	1	1	28	0	0.0947826789152493
LCN3	1	1	0	0	0
LCN4	1	1	0	0	0
LCN5	1	1	0	0	0
LCN6	1	1	0	0	0
LCN8	1	1	0	0	0
LCN9	1	1	0	0	0
LCOR	1	0.377646329365079	24	20	0.171306163683987
LCORL	1	1	28	8	0.512675397330636
LCP1	1	1	28	0	0.218998041201286
LCP2	1	1	28	22	0.125811620489226
LCT	1	1	24	6	0.00289133841506836
LCTL	1	0.15763918951419	24	12	0.0427440392373019
LDAH	1	0.558904371091871	28	22	1.10326335534631
LDB1	1	1	20	8	2.3697976664686
LDB2	1	1	28	4	1.1521810024688
LDB3	1	1	20	8	0.305356992387599
LDHA	1	1	28	0	10.36035178125
LDHAL6B	1	1	28	18	0.0456100844428072
LDHB	1	1	20	10	30.8942023768214
LDHC	1	1	0	0	0
LDHD	1	1	20	12	0.193535126010758
LDLR	1	1	28	8	0.915487614068318
LDLRAD1	1	1	0	0	0
LDLRAD2	1	1	20	8	0.0672755533756505
LDLRAD3	1	0.377646329365079	24	10	0.275686791849011
LDLRAD4	1	1	20	16	0.461712443843568
LDLRAP1	1	0.558904371091871	20	16	0.143083764279879
LDOC1	1	1	20	4	0.1597707772091
LDOC1L	1	1	20	0	0.460892199977393
LEAP2	1	0.0249998121091871	24	0	0.201866965213479
LECT1	1	0.805264174482925	20	12	0.0991787971292252
LECT2	1	1	28	0	0.327651892421715
LEF1	1	0.805264174482925	20	12	0.405097232301086
LEFTY1	1	0.558904371091871	20	14	0.0817853845255986
LEFTY2	0.986246877454297	0.0175406595719096	20	12	0.0399218346522301
LEKR1	1	1	24	0	0.171644514278785
LELP1	1	1	0	0	0
LEMD1	1	0.805264174482925	20	12	0.307096475069318
LEMD2	1	0.0572696458633959	20	12	0.688135106247312
LEMD3	1	0.0324589646464646	28	10	0.675382435448613
LENEP	1	1	20	6	0.48397216531532
LENG1	1	1	28	18	0.698326282731163
LENG8	1	1	28	20	11.1162135749994
LENG9	1	0.558904371091871	28	22	0.305385276658846
LEO1	1	1	28	0	1.2727391731272
LEP	1	1	0	0	0
LEPR	1	0.805264174482925	24	16	0.186236900145436
LEPROT	1	1	20	8	0.905096679918782
LEPROTL1	1	1	20	8	1.22463823433698
LETM1	1	1	20	10	0.875186063074585
LETM2	1	1	28	20	0.709516247543442
LETMD1	1	1	24	6	0.469349197080383
LFNG	1	1	28	12	2.60879975850965
LGALS1	1	0.0572696458633959	20	14	2.79837508654576
LGALS12	1	0.377646329365079	28	22	0.0333119065277154
LGALS2	1	0.558904371091871	24	6	0.105536394198873
LGALS3	1	0.377646329365079	24	6	0.146957295227219
LGALS3BP	1	0.558904371091871	24	8	0.751088822976351
LGALS4	1	0.558904371091871	28	0	0.0787568461817765
LGALS6	1	1	28	22	0.090579653885546
LGALS7	1	0.377646329365079	28	24	0.272333514715929
LGALS8	1	1	24	18	0.708096730680209
LGALS9	1	0.15763918951419	28	2	1.23417003374738
LGALSL	1	0.15763918951419	24	18	0.817875058459421
LGI1	1	1	24	22	0.76111206159967
LGI2	1	0.805264174482925	24	16	1.06655744233492
LGI3	1	0.0968455387205387	24	10	4.52085185017713
LGI4	1	0.558904371091871	24	6	2.07836360660256
LGMN	1	1	20	8	5.93213091940831
LGR4	1	1	20	14	0.148683342880095
LGR5	1	1	28	8	0.126143607122993
LGR6	1	0.558904371091871	24	2	0.246887746864845
LGSN	1	1	0	0	0
LHB	1	1	28	22	0.416752119821993
LHCGR	1	0.0968455387205387	20	14	0.0917909454793881
LHFP	1	1	20	16	1.47134779029297
LHFPL1	1	1	28	12	0.0436228669002996
LHFPL2	1	0.805264174482925	28	6	0.0890636346243516
LHFPL3	1	0.558904371091871	24	12	1.82281521588174
LHFPL4	1	1	20	6	1.35191745495056
LHFPL5	1	0.15763918951419	20	10	1.69507637586039
LHPP	1	0.247873827561328	28	2	0.189822815409529
LHX1	1	1	20	0	0.246660058481303
LHX1OS	1	0.558904371091871	20	12	0.73235756434272
LHX2	1	1	28	22	1.14739035402626
LHX3	1	0.377646329365079	24	18	0.0313505160603907
LHX4	1	1	0	0	0
LHX5	1	0.247873827561328	28	8	0.493689580255777
LHX6	1	1	28	14	1.9518692745161
LHX8	1	1	28	14	1.42489617806987
LHX9	1	1	28	16	0.57476856510697
LIAS	1	0.377646329365079	24	10	2.49902143073044
LIF	1	0.377646329365079	20	4	0.10491484733821
LIFR	1	1	20	16	0.76146915052417
LIG1	1	1	28	18	0.587310518084876
LIG3	1	1	28	20	0.339008204104266
LIG4	1	0.558904371091871	0	0	0
LILR4B	1	1	28	2	0.0302515837340791
LILRA5	1	1	28	8	0.0217524607445988
LILRA6	1	1	28	0	0.00445482929001774
LILRB4A	1	1	20	14	0.0332773643614545
LIM2	1	1	0	0	0
LIMA1	1	1	28	18	0.431244980409193
LIMCH1	1	0.805264174482925	24	20	0.717271441166104
LIMD1	1	1	20	14	0.201772920011582
LIMD2	1	1	24	6	0.75514054483255
LIME1	1	1	28	20	4.90677305367922
LIMK1	1	1	28	8	2.64903413435916
LIMK2	1	1	28	20	1.85468805404373
LIMS1	1	0.0572696458633959	28	12	0.550263426051559
LIMS2	1	0.377646329365079	24	6	0.679324555753728
LIN28A	1	1	28	26	0.0143967789177719
LIN28B	1	1	28	20	0.371493396738758
LIN37	1	1	28	18	1.36998403320988
LIN52	1	1	28	12	0.67694867696894
LIN54	1	0.377646329365079	28	10	0.20168276389698
LIN7A	1	0.247873827561328	24	18	1.19003949953352
LIN7B	1	1	20	8	3.235932762744
LIN7C	0.986246877454297	0.0175406595719096	28	16	0.362745778748696
LIN9	1	0.15763918951419	24	14	0.171899426273403
LINC-MD1	1	1	0	0	0
LINCENC1	1	0.377646329365079	28	8	0.181352029724304
LINCPINT	1	1	28	22	0.0963470112472684
LINCPPARA	1	0.0324589646464646	24	8	0.194985225242276
LINCRED1	1	0.202756508537759	24	10	0.00597338352902273
LINGO1	1	0.377646329365079	28	6	0.939214582111031
LINGO2	1	1	20	0	0.269386470428639
LINGO3	1	1	28	18	0.798581649934745
LINGO4	1	1	24	18	0.0745859768329476
LINS	1	1	20	6	0.0822577318554311
LIPA	1	0.558904371091871	20	0	0.651040284506266
LIPC	1	0.558904371091871	24	2	0.045214882462802
LIPE	1	1	20	6	0.25040065335378
LIPF	1	1	0	0	0
LIPG	1	1	28	0	0.0772181111152364
LIPH	1	1	28	12	0.0377906148137339
LIPI	1	1	0	0	0
LIPK	1	1	24	10	0.00216483569487386
LIPM	1	1	0	0	0
LIPN	1	1	0	0	0
LIPO1	1	0.805264174482925	28	6	0.395764129896205
LIPT1	1	1	28	22	0.12915128581677
LIPT2	1	1	20	8	0.397337442484345
LITAF	0.888718387294353	0.0089799031986532	24	6	1.66565366269522
LIX1	1	0.0968455387205387	28	22	1.92918352120868
LIX1L	1	1	24	22	0.407466747124842
LKAAEAR1	1	1	0	0	0
LLGL1	1	1	24	6	0.595472298106722
LLGL2	1	1	28	0	0.0285987569883946
LLPH	1	0.0968455387205387	20	12	1.5408563868836
LMAN1	1	0.15763918951419	24	18	0.719286695492486
LMAN1L	1	1	0	0	0
LMAN2	1	1	24	22	1.83955596892633
LMAN2L	1	0.247873827561328	24	0	2.69308688682708
LMBR1	1	0.0968455387205387	28	10	0.641367063739634
LMBR1L	1	1	20	6	0.346814662968566
LMBRD1	1	0.0324589646464646	28	12	1.92672455737711
LMBRD2	1	0.805264174482925	28	14	1.20030845776331
LMCD1	1	1	28	22	0.20844093695817
LMF1	1	0.558904371091871	24	6	0.582461533332889
LMF2	1	0.15763918951419	24	14	0.18112893753484
LMLN	1	0.377646329365079	24	18	0.544595965200349
LMNA	1	0.0968455387205387	24	10	2.11919902321608
LMNB1	1	1	28	8	0.333888751008476
LMNB2	1	1	20	12	0.346185337933309
LMNTD2	1	0.558904371091871	28	4	0.00742380802966039
LMO1	1	1	20	10	1.13072031165978
LMO2	1	1	28	18	1.53591547825007
LMO3	1	0.15763918951419	24	22	2.39007395341912
LMO4	1	1	28	18	4.40485098272348
LMO7	1	1	28	22	0.66297907539982
LMOD1	1	1	20	14	0.107255370783938
LMOD2	1	0.0572696458633959	28	8	0.0260466318383971
LMOD3	1	1	28	4	0.0136465669072042
LMTK2	1	0.377646329365079	24	18	1.16558421150619
LMTK3	1	1	20	6	1.90232937342617
LMX1A	1	1	28	4	0.0266382504045463
LMX1B	1	1	28	20	0.0219663428682382
LNCBATE1	1	0.682084272787398	28	0	0.0300847065337191
LNP	1	0.558904371091871	28	14	0.492222333684814
LNPEP	1	0.805264174482925	20	2	0.361543697220682
LNX1	1	0.15763918951419	28	8	1.06919848616265
LNX2	1	0.805264174482925	28	20	0.143500250173998
LOC100038947	1	1	28	6	0.0274424747665949
LOC100040786	1	1	28	0	0.000816236868824106
LOC100041034	1	1	0	0	0
LOC100043315	1	1	0	0	0
LOC100048884	1	0.377646329365079	28	0	8.13063663503921
LOC100049077	1	0.558904371091871	24	18	0.0588204831386381
LOC100125594	1	1	0	0	0
LOC100502896	1	1	0	0	0
LOC100503496	1	0.558904371091871	28	12	0.0477923927462441
LOC100504039	1	1	20	10	0.0713832767454165
LOC100504703	1	1	28	12	1.0065983228242
LOC100505025	1	0.805264174482925	20	14	0.0223848793720225
LOC100861615	1	1	28	8	0.432820060764286
LOC100861978	1	0.558904371091871	20	12	0.559279037511688
LOC100862015	1	1	0	0	0
LOC100862268	0.888718387294353	0.0089799031986532	28	14	0.0438420346471283
LOC101055749	1	1	0	0	0
LOC101055863	1	1	0	0	0
LOC102631757	1	1	0	0	0
LOC102634401	1	1	20	10	0.0231930317122406
LOC102636514	1	1	0	0	0
LOC105245869	1	1	24	4	0.203297972561905
LOC105246506	1	1	20	14	0.0254366815289455
LOC106740	1	0.558904371091871	20	12	1.29230835329653
LOC432842	1	1	28	10	0.0543268372218671
LOC664787	1	1	0	0	0
LOC666331	1	1	0	0	0
LOH12CR1	1	0.247873827561328	24	8	0.629130580891201
LONP1	1	1	28	18	1.59650569056299
LONP2	1	1	28	0	2.28830360993685
LONRF1	1	1	24	12	0.208324264339275
LONRF2	1	0.0968455387205387	20	2	3.01694179261052
LONRF3	1	0.377646329365079	24	20	0.399741605540379
LOR	1	1	20	8	0.499104250432712
LOX	1	1	28	12	0.0554202010822768
LOXHD1	1	1	28	16	0.00708953213768921
LOXL1	1	1	20	8	0.158540411409836
LOXL2	1	1	28	12	0.0871770737321459
LOXL3	1	1	28	18	0.149835926933429
LOXL4	1	0.558904371091871	20	0	0.0187126617252864
LPAR1	1	0.805264174482925	24	10	1.12815351404408
LPAR2	1	1	28	4	0.0434824708488949
LPAR3	1	1	28	4	0.183575385576389
LPAR4	1	1	28	0	0.104003386697261
LPAR5	1	0.805264174482925	28	2	0.00303472552815738
LPAR6	1	1	24	10	0.0967746340731908
LPCAT1	1	0.15763918951419	24	22	1.22195122856847
LPCAT2	1	0.377646329365079	24	6	0.22348816926182
LPCAT2B	1	0.682084272787398	20	12	0.0046103998529466
LPCAT3	1	0.0572696458633959	20	8	0.41736977759536
LPCAT4	1	1	20	8	2.45366053071732
LPGAT1	1	1	24	12	2.31529741130864
LPIN1	1	0.805264174482925	28	16	0.189904132689365
LPIN2	1	1	24	22	0.888108439500774
LPIN3	1	1	28	24	0.062178197366772
LPL	1	1	28	22	0.210148599834736
LPO	1	1	20	10	0.198513157750311
LPP	1	1	20	0	0.123431145510361
LPPOS	1	0.805264174482925	28	24	1.07630137377967
LPPR1	1	1	20	6	0.53123518256983
LPPR2	1	0.247873827561328	20	8	2.48067200975864
LPPR3	1	0.15763918951419	20	10	3.31880567749906
LPPR4	1	1	24	12	0.920741417452533
LPPR5	1	0.247873827561328	28	12	0.746718903068618
LPXN	1	1	28	6	0.173632898547481
LRAT	1	1	28	20	0.0294011464083461
LRBA	1	1	20	0	0.325658028075465
LRCH1	1	1	24	18	0.354166805725954
LRCH2	1	0.805264174482925	28	10	0.357864974191559
LRCH3	1	0.0968455387205387	24	20	0.932277864587592
LRCH4	1	0.377646329365079	24	18	0.343883705360548
LRCOL1	1	1	0	0	0
LRFN1	1	1	28	10	0.745909265804159
LRFN2	1	1	24	22	0.250831988490304
LRFN3	1	1	20	8	0.630894812310262
LRFN4	1	0.0968455387205387	20	10	0.652426213797392
LRFN5	1	1	28	10	0.979715890770444
LRG1	1	0.247873827561328	28	2	0.456204082018125
LRGUK	1	1	28	4	0.19979673333486
LRIF1	1	1	20	6	0.413233202925417
LRIG1	1	1	28	18	1.89029088047647
LRIG2	1	0.805264174482925	20	4	0.055345247763471
LRIG3	1	1	20	16	0.148642330686787
LRIT1	1	1	0	0	0
LRIT2	1	1	28	6	0.00841139578667239
LRIT3	1	0.96845441017316	28	16	0.000440721979044044
LRMP	1	1	28	24	0.132600906248789
LRP1	1	0.15763918951419	20	4	3.35005979722751
LRP10	1	1	20	8	0.707813887967734
LRP11	1	1	28	10	1.89172277170837
LRP12	1	0.805264174482925	28	10	0.955665421375336
LRP1B	1	1	20	0	0.696450681994066
LRP2	1	1	28	2	0.119034178768248
LRP2BP	1	1	28	6	0.0195316327992567
LRP3	1	1	20	8	0.768625071149777
LRP4	1	1	28	22	0.319831468198487
LRP5	1	1	28	18	0.271801240086391
LRP6	1	0.558904371091871	28	16	0.0812288914888041
LRP8	1	1	28	20	0.784893830417927
LRPAP1	1	1	20	6	4.08219815846806
LRPPRC	1	1	28	4	0.768253840089653
LRR1	1	0.247873827561328	24	6	0.0168742548048795
LRRC1	1	1	28	22	0.460206306399641
LRRC10	1	1	24	18	0.0118180877660051
LRRC10B	1	0.15763918951419	28	24	0.398772869250153
LRRC14	1	1	20	8	0.422673078454258
LRRC14B	1	1	28	8	0.292671496733112
LRRC15	1	0.96845441017316	20	8	0.00457689006258617
LRRC16A	1	1	20	2	0.393363502374077
LRRC16B	1	1	28	20	3.51567481198311
LRRC17	1	1	28	18	0.0166170447132229
LRRC18	1	1	28	4	0.153190087949988
LRRC19	1	1	28	16	0.0175725828553777
LRRC2	1	1	24	22	0.12686909868049
LRRC20	1	1	28	0	0.363841794259538
LRRC23	1	0.377646329365079	28	0	2.10629962776029
LRRC24	1	1	20	8	1.50535962646804
LRRC25	1	1	20	6	0.0959162064408305
LRRC26	1	1	20	6	0.0732414132885214
LRRC27	1	0.247873827561328	20	8	0.447888506271371
LRRC28	1	1	24	12	0.158929320139489
LRRC29	1	0.0324589646464646	28	6	0.15572435865376
LRRC3	1	1	24	6	0.258896541329736
LRRC30	1	1	0	0	0
LRRC31	1	1	28	20	0.0716147141384018
LRRC32	1	0.558904371091871	24	12	0.114000639146372
LRRC34	1	1	28	0	0.17229116343018
LRRC36	1	1	28	2	0.705408133921442
LRRC38	1	1	28	20	0.171885814467865
LRRC39	1	1	28	18	0.103141423530995
LRRC3B	1	0.805264174482925	24	12	0.736632024834991
LRRC4	1	1	24	12	0.84255308512283
LRRC40	1	1	24	10	0.615280126814709
LRRC41	1	1	28	6	1.19547007961304
LRRC42	1	0.805264174482925	20	10	0.855266865048564
LRRC43	1	1	28	2	0.367320052516195
LRRC45	1	1	28	20	4.89556187566351
LRRC46	1	1	28	2	0.34594668939466
LRRC47	1	1	28	10	0.791181777469629
